county,reportTypeCode,reportType,reportNumber,correctionReportnumber,precinctsReporting,precinctsTotal,precinctsReportingPercent,voterTurnout,totalRegisteredVoters,voterTurnoutPercentage,firstReportTimestamp,lastReportTimestamp,statusFirstReportTimestamp,statusLastReportTimestamp,countyLink,countyName,timestamp,download_timestamp
19,U,U,0,0,2799,2799,100.0,2263071,5636409,40.2,202109142009,202109150215,Sep 14<br />8:09 p.m.,Sep 15<br />2:15 a.m.,https://www.lavote.net/home/voting-elections/current-elections/upcoming-elections#,Los Angeles,"September 15, 2021, 2:15 a.m.",2021-09-15T09:19:19+00:00
59,R,R,0,0,17453,18185,96.0,9166866,22057610,41.6,202109142001,202109150215,Sep 14<br />8:01 p.m.,Sep 15<br />2:15 a.m.,,Statewide,"September 15, 2021, 2:15 a.m.",2021-09-15T09:19:19+00:00
36,F,SF,0,0,1749,1749,100.0,383504,1132989,33.8,202109142027,202109150255,Sep 14<br />8:27 p.m.,Sep 15<br />2:55 a.m.,http://www.sbcountyelections.com/,San Bernardino,"September 15, 2021, 2:55 a.m.",2021-09-15T10:00:22+00:00
59,F,SF,0,0,18185,18185,100.0,9176526,22057610,41.6,202109142001,202109150255,Sep 14<br />8:01 p.m.,Sep 15<br />2:55 a.m.,,Statewide,"September 15, 2021, 2:55 a.m.",2021-09-15T10:00:22+00:00
3,U,U,0,0,30,30,100.0,19111,26475,72.2,202109142031,202109151357,Sep 14<br />8:31 p.m.,Sep 15<br />1:57 p.m.,https://www.amadorgov.org/government/elections,Amador,"September 15, 2021, 1:57 p.m.",2021-09-15T23:19:31+00:00
11,U,U,0,0,34,34,100.0,6849,14654,46.7,202109142005,202109151525,Sep 14<br />8:05 p.m.,Sep 15<br />3:25 p.m.,http://www.countyofglenn.net/dept/elections/welcome,Glenn,"September 15, 2021, 3:25 p.m.",2021-09-15T23:19:31+00:00
38,U,U,0,0,611,611,100.0,269473,503841,53.5,202109142015,202109151605,Sep 14<br />8:15 p.m.,Sep 15<br />4:05 p.m.,https://sfelections.sfgov.org/,San Francisco,"September 15, 2021, 4:05 p.m.",2021-09-15T23:19:31+00:00
59,F,SF,0,0,18185,18185,100.0,9179793,22057610,41.6,202109142001,202109151605,Sep 14<br />8:01 p.m.,Sep 15<br />4:05 p.m.,,Statewide,"September 15, 2021, 4:05 p.m.",2021-09-15T23:19:31+00:00
18,U,U,0,0,57,57,100.0,8629,15831,54.5,202109142009,202109151725,Sep 14<br />8:09 p.m.,Sep 15<br />5:25 p.m.,http://www.lassencounty.org/dept/county-clerk-recorder/elections,Lassen,"September 15, 2021, 5:25 p.m.",2021-09-16T02:19:34+00:00
30,U,U,0,0,1801,1801,100.0,909691,1807543,50.3,202109142013,202109151701,Sep 14<br />8:13 p.m.,Sep 15<br />5:01 p.m.,https://www.ocvote.com/elections/2021-california-gubernatorial-recall-election,Orange,"September 15, 2021, 5:01 p.m.",2021-09-16T02:19:34+00:00
33,U,U,0,0,763,763,100.0,522757,1293324,40.4,202109142019,202109151729,Sep 14<br />8:19 p.m.,Sep 15<br />5:29 p.m.,https://www.voteinfo.net/,Riverside,"September 15, 2021, 5:29 p.m.",2021-09-16T02:19:34+00:00
40,U,U,0,0,93,93,100.0,64490,184744,34.9,202109142027,202109151705,Sep 14<br />8:27 p.m.,Sep 15<br />5:05 p.m.,"https://www.slocounty.ca.gov/Departments/Clerk-Recorder/All-Services/Elections-and-Voting/Elections-Conducted-by-County-of-San-Luis-Obispo/September-14,-2021,-California-Gubernatorial-Recal.aspx",San Luis Obispo,"September 15, 2021, 5:05 p.m.",2021-09-16T02:19:34+00:00
43,U,U,0,0,509,509,100.0,506187,1012905,50.0,202109142005,202109151645,Sep 14<br />8:05 p.m.,Sep 15<br />4:45 p.m.,https://sccvote.sccgov.org/elections/september-14-2021-california-gubernatorial-recall-election,Santa Clara,"September 15, 2021, 4:45 p.m.",2021-09-16T02:19:34+00:00
46,U,U,0,0,23,23,100.0,1623,2238,72.5,202109142043,202109151634,Sep 14<br />8:43 p.m.,Sep 15<br />4:34 p.m.,http://www.sierracounty.ca.gov/216/Upcoming-Elections,Sierra,"September 15, 2021, 4:34 p.m.",2021-09-16T02:19:34+00:00
47,U,U,0,0,54,54,100.0,15621,29162,53.6,202109142049,202109151626,Sep 14<br />8:49 p.m.,Sep 15<br />4:26 p.m.,https://www.co.siskiyou.ca.us/elections/page/current-election,Siskiyou,"September 15, 2021, 4:26 p.m.",2021-09-16T02:19:34+00:00
48,U,U,0,0,187,187,100.0,127185,262097,48.5,202109142025,202109151715,Sep 14<br />8:25 p.m.,Sep 15<br />5:15 p.m.,https://www.solanocounty.com/depts/rov/default.asp,Solano,"September 15, 2021, 5:15 p.m.",2021-09-16T02:19:34+00:00
55,U,U,0,0,41,41,100.0,24422,35414,69.0,202109142045,202109151639,Sep 14<br />8:45 p.m.,Sep 15<br />4:39 p.m.,http://www.co.tuolumne.ca.us/index.aspx?nid=194,Tuolumne,"September 15, 2021, 4:39 p.m.",2021-09-16T02:19:34+00:00
59,F,SF,0,0,18185,18185,100.0,9263554,22057610,42.0,202109142001,202109151729,Sep 14<br />8:01 p.m.,Sep 15<br />5:29 p.m.,,Statewide,"September 15, 2021, 5:29 p.m.",2021-09-16T02:19:34+00:00
13,U,U,0,0,219,219,100.0,15456,88476,17.5,202109142030,202109161238,Sep 14<br />8:30 p.m.,Sep 16<br />12:38 p.m.,https://elections.imperialcounty.org/,Imperial,"September 16, 2021, 12:38 p.m.",2021-09-16T21:28:18+00:00
53,U,U,0,0,25,25,100.0,3862,7633,50.6,202109142012,202109161146,Sep 14<br />8:12 p.m.,Sep 16<br />11:46 a.m.,https://www.trinitycounty.org/Elections,Trinity,"September 16, 2021, 11:46 a.m.",2021-09-16T21:28:18+00:00
59,F,SF,0,0,18185,18185,100.0,9264590,22057610,42.0,202109142001,202109161238,Sep 14<br />8:01 p.m.,Sep 16<br />12:38 p.m.,,Statewide,"September 16, 2021, 12:38 p.m.",2021-09-16T21:28:18+00:00
3,U,U,0,0,30,30,100.0,19828,26475,74.9,202109142031,202109161319,Sep 14<br />8:31 p.m.,Sep 16<br />1:19 p.m.,https://www.amadorgov.org/government/elections,Amador,"September 16, 2021, 1:19 p.m.",2021-09-16T23:26:12+00:00
11,U,U,0,0,34,34,100.0,8637,14654,58.9,202109142005,202109161535,Sep 14<br />8:05 p.m.,Sep 16<br />3:35 p.m.,http://www.countyofglenn.net/dept/elections/welcome,Glenn,"September 16, 2021, 3:35 p.m.",2021-09-16T23:26:12+00:00
36,U,U,0,0,1749,1749,100.0,425858,1132989,37.6,202109142027,202109161609,Sep 14<br />8:27 p.m.,Sep 16<br />4:09 p.m.,http://www.sbcountyelections.com/,San Bernardino,"September 16, 2021, 4:09 p.m.",2021-09-16T23:26:12+00:00
40,U,U,0,0,93,93,100.0,71690,184744,38.8,202109142027,202109161535,Sep 14<br />8:27 p.m.,Sep 16<br />3:35 p.m.,"https://www.slocounty.ca.gov/Departments/Clerk-Recorder/All-Services/Elections-and-Voting/Elections-Conducted-by-County-of-San-Luis-Obispo/September-14,-2021,-California-Gubernatorial-Recal.aspx",San Luis Obispo,"September 16, 2021, 3:35 p.m.",2021-09-16T23:26:12+00:00
46,U,U,0,0,23,23,100.0,1673,2238,74.8,202109142043,202109161518,Sep 14<br />8:43 p.m.,Sep 16<br />3:18 p.m.,http://www.sierracounty.ca.gov/216/Upcoming-Elections,Sierra,"September 16, 2021, 3:18 p.m.",2021-09-16T23:26:12+00:00
47,U,U,0,0,54,54,100.0,17113,29162,58.7,202109142049,202109161610,Sep 14<br />8:49 p.m.,Sep 16<br />4:10 p.m.,https://www.co.siskiyou.ca.us/elections/page/current-election,Siskiyou,"September 16, 2021, 4:10 p.m.",2021-09-16T23:26:12+00:00
56,U,U,0,0,697,697,100.0,273132,509797,53.6,202109142036,202109161441,Sep 14<br />8:36 p.m.,Sep 16<br />2:41 p.m.,https://recorder.countyofventura.org/2021-governor-recall/,Ventura,"September 16, 2021, 2:41 p.m.",2021-09-16T23:26:12+00:00
59,F,SF,0,0,18185,18185,100.0,9354156,22057610,42.4,202109142001,202109161610,Sep 14<br />8:01 p.m.,Sep 16<br />4:10 p.m.,,Statewide,"September 16, 2021, 4:10 p.m.",2021-09-16T23:26:12+00:00
1,U,U,0,0,521,521,100.0,405681,948561,42.8,202109142017,202109161649,Sep 14<br />8:17 p.m.,Sep 16<br />4:49 p.m.,https://www.acvote.org/election-information/elections?id=241#,Alameda,"September 16, 2021, 4:49 p.m.",2021-09-17T02:20:52+00:00
13,U,U,0,0,219,219,100.0,16656,88476,18.8,202109142030,202109161704,Sep 14<br />8:30 p.m.,Sep 16<br />5:04 p.m.,https://elections.imperialcounty.org/,Imperial,"September 16, 2021, 5:04 p.m.",2021-09-17T02:20:52+00:00
18,U,U,0,0,57,57,100.0,9520,15831,60.1,202109142009,202109161721,Sep 14<br />8:09 p.m.,Sep 16<br />5:21 p.m.,http://www.lassencounty.org/dept/county-clerk-recorder/elections,Lassen,"September 16, 2021, 5:21 p.m.",2021-09-17T02:20:52+00:00
30,U,U,0,0,1801,1801,100.0,942053,1807543,52.1,202109142013,202109161707,Sep 14<br />8:13 p.m.,Sep 16<br />5:07 p.m.,https://www.ocvote.com/elections/2021-california-gubernatorial-recall-election,Orange,"September 16, 2021, 5:07 p.m.",2021-09-17T02:20:52+00:00
33,U,U,0,0,763,763,100.0,564720,1293324,43.7,202109142019,202109161751,Sep 14<br />8:19 p.m.,Sep 16<br />5:51 p.m.,https://www.voteinfo.net/,Riverside,"September 16, 2021, 5:51 p.m.",2021-09-17T02:20:52+00:00
38,U,U,0,0,611,611,100.0,295719,503841,58.7,202109142015,202109161819,Sep 14<br />8:15 p.m.,Sep 16<br />6:19 p.m.,https://sfelections.sfgov.org/,San Francisco,"September 16, 2021, 6:19 p.m.",2021-09-17T02:20:52+00:00
41,U,U,0,0,338,338,100.0,246455,440809,55.9,202109142011,202109161645,Sep 14<br />8:11 p.m.,Sep 16<br />4:45 p.m.,https://www.smcacre.org/current-election,San Mateo,"September 16, 2021, 4:45 p.m.",2021-09-17T02:20:52+00:00
44,U,U,0,0,85,85,100.0,83337,169744,49.1,202109142057,202109161849,Sep 14<br />8:57 p.m.,Sep 16<br />6:49 p.m.,"https://www.votescount.us/Home/Elections/September14,2021GubernatorialRecallElection.aspx",Santa Cruz,"September 16, 2021, 6:49 p.m.",2021-09-17T02:20:52+00:00
48,U,U,0,0,187,187,100.0,137442,262097,52.4,202109142025,202109161743,Sep 14<br />8:25 p.m.,Sep 16<br />5:43 p.m.,https://www.solanocounty.com/depts/rov/default.asp,Solano,"September 16, 2021, 5:43 p.m.",2021-09-17T02:20:52+00:00
52,U,U,0,0,33,33,100.0,10420,37603,27.7,202109142036,202109161839,Sep 14<br />8:36 p.m.,Sep 16<br />6:39 p.m.,http://www.co.tehama.ca.us/gov-departments/elections,Tehama,"September 16, 2021, 6:39 p.m.",2021-09-17T02:20:52+00:00
54,U,U,0,0,83,83,100.0,82742,206752,40.0,202109142034,202109161745,Sep 14<br />8:34 p.m.,Sep 16<br />5:45 p.m.,https://tularecoelections.org/elections/registrar-of-voters/current-election-information/september-14-2021-california-gubernatorial-recall-election/,Tulare,"September 16, 2021, 5:45 p.m.",2021-09-17T02:20:52+00:00
59,F,SF,0,0,18185,18185,100.0,9567597,22057610,43.4,202109142001,202109161849,Sep 14<br />8:01 p.m.,Sep 16<br />6:49 p.m.,,Statewide,"September 16, 2021, 6:49 p.m.",2021-09-17T02:20:52+00:00
9,U,U,0,0,103,103,100.0,82571,137856,59.9,202109142029,202109171113,Sep 14<br />8:29 p.m.,Sep 17<br />11:13 a.m.,https://www.edcgov.us/Government/Elections,El Dorado,"September 17, 2021, 11:13 a.m.",2021-09-17T20:23:39+00:00
14,U,U,0,0,20,20,100.0,6113,11063,55.3,202109142024,202109171057,Sep 14<br />8:24 p.m.,Sep 17<br />10:57 a.m.,https://elections.inyocounty.us/,Inyo,"September 17, 2021, 10:57 a.m.",2021-09-17T20:23:39+00:00
15,U,U,0,0,727,727,100.0,117437,437208,26.9,202109142031,202109171308,Sep 14<br />8:31 p.m.,Sep 17<br />1:08 p.m.,https://kernvote.com/ElectionInformation/UpcomingElections,Kern,"September 17, 2021, 1:08 p.m.",2021-09-17T20:23:39+00:00
25,U,U,0,0,21,21,100.0,3214,5260,61.1,202109142047,202109171047,Sep 14<br />8:47 p.m.,Sep 17<br />10:47 a.m.,http://www.co.modoc.ca.us/departments/elections/current_election.php,Modoc,"September 17, 2021, 10:47 a.m.",2021-09-17T20:23:39+00:00
59,F,SF,0,0,18185,18185,100.0,9610830,22057610,43.6,202109142001,202109171308,Sep 14<br />8:01 p.m.,Sep 17<br />1:08 p.m.,,Statewide,"September 17, 2021, 1:08 p.m.",2021-09-17T20:23:39+00:00
15,U,U,0,0,727,727,100.0,117437,437208,26.9,202109142031,202109171308,Sep 14<br />8:31 p.m.,Sep 17<br />1:08 p.m.,https://kernvote.com/ElectionInformation/CurrentElectionInformation?ElectionID=112,Kern,"September 17, 2021, 1:08 p.m.",2021-09-17T20:36:01+00:00
7,U,U,0,0,958,958,100.0,442752,708401,62.5,202109142025,202109171615,Sep 14<br />8:25 p.m.,Sep 17<br />4:15 p.m.,https://www.cocovote.us/election/california-gubernatorial-recall-election/#Election,Contra Costa,"September 17, 2021, 4:15 p.m.",2021-09-17T23:23:34+00:00
16,U,U,0,0,30,30,100.0,28428,61800,46.0,202109142011,202109171455,Sep 14<br />8:11 p.m.,Sep 17<br />2:55 p.m.,https://www.countyofkings.com/departments/administration/elections,Kings,"September 17, 2021, 2:55 p.m.",2021-09-17T23:23:34+00:00
19,U,U,0,0,2799,2799,100.0,2499468,5636409,44.3,202109142009,202109171603,Sep 14<br />8:09 p.m.,Sep 17<br />4:03 p.m.,https://www.lavote.net/home/voting-elections/current-elections/upcoming-elections#,Los Angeles,"September 17, 2021, 4:03 p.m.",2021-09-17T23:23:34+00:00
29,U,U,0,0,112,112,100.0,48646,75575,64.4,202109142011,202109171605,Sep 14<br />8:11 p.m.,Sep 17<br />4:05 p.m.,https://www.mynevadacounty.com/3281/Sept-14-2021-Gubernatorial-Recall-Electi,Nevada,"September 17, 2021, 4:05 p.m.",2021-09-17T23:23:34+00:00
34,U,U,0,0,602,602,100.0,374755,873180,42.9,202109142009,202109171421,Sep 14<br />8:09 p.m.,Sep 17<br />2:21 p.m.,http://www.elections.saccounty.net/ElectionInformation/Pages/InfoUpcomingElect.aspx,Sacramento,"September 17, 2021, 2:21 p.m.",2021-09-17T23:23:34+00:00
35,U,U,0,0,18,18,100.0,18349,36935,49.7,202109142005,202109171555,Sep 14<br />8:05 p.m.,Sep 17<br />3:55 p.m.,http://sbcvote.us/registrar-of-voters/,San Benito,"September 17, 2021, 3:55 p.m.",2021-09-17T23:23:34+00:00
36,U,U,0,0,1749,1749,100.0,454951,1132989,40.2,202109142027,202109171603,Sep 14<br />8:27 p.m.,Sep 17<br />4:03 p.m.,http://www.sbcountyelections.com/,San Bernardino,"September 17, 2021, 4:03 p.m.",2021-09-17T23:23:34+00:00
38,U,U,0,0,611,611,100.0,319577,503841,63.4,202109142015,202109171603,Sep 14<br />8:15 p.m.,Sep 17<br />4:03 p.m.,https://sfelections.sfgov.org/,San Francisco,"September 17, 2021, 4:03 p.m.",2021-09-17T23:23:34+00:00
45,U,U,0,0,98,98,100.0,53713,113287,47.4,202109142057,202109171422,Sep 14<br />8:57 p.m.,Sep 17<br />2:22 p.m.,https://www.elections.co.shasta.ca.us/california-gubernatorial-recall-election-september-14-2021/,Shasta,"September 17, 2021, 2:22 p.m.",2021-09-17T23:23:34+00:00
47,U,U,0,0,54,54,100.0,18025,29162,61.8,202109142049,202109171408,Sep 14<br />8:49 p.m.,Sep 17<br />2:08 p.m.,https://www.co.siskiyou.ca.us/elections/page/current-election,Siskiyou,"September 17, 2021, 2:08 p.m.",2021-09-17T23:23:34+00:00
57,U,U,0,0,32,32,100.0,58670,121550,48.3,202109142025,202109171356,Sep 14<br />8:25 p.m.,Sep 17<br />1:56 p.m.,http://www.yoloelections.org/,Yolo,"September 17, 2021, 1:56 p.m.",2021-09-17T23:23:34+00:00
59,F,SF,0,0,18185,18185,100.0,10086432,22057610,45.7,202109142001,202109171615,Sep 14<br />8:01 p.m.,Sep 17<br />4:15 p.m.,,Statewide,"September 17, 2021, 4:15 p.m.",2021-09-17T23:23:34+00:00
34,U,U,0,0,602,602,100.0,374755,873180,42.9,202109142009,202109171421,Sep 14<br />8:09 p.m.,Sep 17<br />2:21 p.m.,http://www.elections.saccounty.net/ElectionInformation/Pages/InfoUpcomingElect.aspx ,Sacramento,"September 17, 2021, 2:21 p.m.",2021-09-17T23:48:18+00:00
1,U,U,0,0,521,521,100.0,499543,948561,52.7,202109142017,202109171649,Sep 14<br />8:17 p.m.,Sep 17<br />4:49 p.m.,https://www.acvote.org/election-information/elections?id=241#,Alameda,"September 17, 2021, 4:49 p.m.",2021-09-18T00:12:58+00:00
5,U,U,0,0,29,29,100.0,22715,32542,69.8,202109142235,202109171621,Sep 14<br />10:35 p.m.,Sep 17<br />4:21 p.m.,https://elections.calaverasgov.us/Next-Election/Special-Election,Calaveras,"September 17, 2021, 4:21 p.m.",2021-09-18T00:12:58+00:00
10,U,U,0,0,279,279,100.0,211327,501955,42.1,202109142015,202109171633,Sep 14<br />8:15 p.m.,Sep 17<br />4:33 p.m.,https://www.co.fresno.ca.us/departments/county-clerk-registrar-of-voters/election-races/california-gubernatorial-recall-election-september-14-2021,Fresno,"September 17, 2021, 4:33 p.m.",2021-09-18T00:12:58+00:00
13,U,U,0,0,219,219,100.0,17656,88476,20.0,202109142030,202109171657,Sep 14<br />8:30 p.m.,Sep 17<br />4:57 p.m.,https://elections.imperialcounty.org/,Imperial,"September 17, 2021, 4:57 p.m.",2021-09-18T00:12:58+00:00
14,U,U,0,0,20,20,100.0,6961,11063,62.9,202109142024,202109171636,Sep 14<br />8:24 p.m.,Sep 17<br />4:36 p.m.,https://elections.inyocounty.us/,Inyo,"September 17, 2021, 4:36 p.m.",2021-09-18T00:12:58+00:00
21,U,U,0,0,104,104,100.0,112456,173763,64.7,202109142011,202109171655,Sep 14<br />8:11 p.m.,Sep 17<br />4:55 p.m.,https://www.marincounty.org/depts/rv/election-info/election-page,Marin,"September 17, 2021, 4:55 p.m.",2021-09-18T00:12:58+00:00
28,U,U,0,0,191,191,100.0,40332,84814,47.6,202109142001,202109171651,Sep 14<br />8:01 p.m.,Sep 17<br />4:51 p.m.,http://www.countyofnapa.org/Elections/,Napa,"September 17, 2021, 4:51 p.m.",2021-09-18T00:12:58+00:00
43,U,U,0,0,509,509,100.0,565979,1012905,55.9,202109142005,202109171655,Sep 14<br />8:05 p.m.,Sep 17<br />4:55 p.m.,https://sccvote.sccgov.org/elections/september-14-2021-california-gubernatorial-recall-election,Santa Clara,"September 17, 2021, 4:55 p.m.",2021-09-18T00:12:58+00:00
50,U,U,0,0,87,87,100.0,126870,282482,44.9,202109142023,202109171633,Sep 14<br />8:23 p.m.,Sep 17<br />4:33 p.m.,https://www.stanvote.com/,Stanislaus,"September 17, 2021, 4:33 p.m.",2021-09-18T00:12:58+00:00
59,F,SF,0,0,18185,18185,100.0,10317068,22057610,46.8,202109142001,202109171657,Sep 14<br />8:01 p.m.,Sep 17<br />4:57 p.m.,,Statewide,"September 17, 2021, 4:57 p.m.",2021-09-18T00:12:58+00:00
18,U,U,0,0,57,57,100.0,10067,15831,63.6,202109142009,202109171725,Sep 14<br />8:09 p.m.,Sep 17<br />5:25 p.m.,http://www.lassencounty.org/dept/county-clerk-recorder/elections,Lassen,"September 17, 2021, 5:25 p.m.",2021-09-18T02:23:53+00:00
27,U,U,0,0,188,188,100.0,92814,210325,44.1,202109142017,202109171729,Sep 14<br />8:17 p.m.,Sep 17<br />5:29 p.m.,https://www.montereycountyelections.us/election-description/e/125,Monterey,"September 17, 2021, 5:29 p.m.",2021-09-18T02:23:53+00:00
30,U,U,0,0,1801,1801,100.0,1013374,1807543,56.1,202109142013,202109171709,Sep 14<br />8:13 p.m.,Sep 17<br />5:09 p.m.,https://www.ocvote.com/elections/2021-california-gubernatorial-recall-election,Orange,"September 17, 2021, 5:09 p.m.",2021-09-18T02:23:53+00:00
33,U,U,0,0,763,763,100.0,600238,1293324,46.4,202109142019,202109171749,Sep 14<br />8:19 p.m.,Sep 17<br />5:49 p.m.,https://www.voteinfo.net/,Riverside,"September 17, 2021, 5:49 p.m.",2021-09-18T02:23:53+00:00
37,U,U,0,0,1825,1825,100.0,1002412,1970788,50.9,202109142005,202109171713,Sep 14<br />8:05 p.m.,Sep 17<br />5:13 p.m.,https://www.sdvote.com/content/rov/en/elections/election_information.html,San Diego,"September 17, 2021, 5:13 p.m.",2021-09-18T02:23:53+00:00
44,U,U,0,0,85,85,100.0,93094,169744,54.8,202109142057,202109171804,Sep 14<br />8:57 p.m.,Sep 17<br />6:04 p.m.,"https://www.votescount.us/Home/Elections/September14,2021GubernatorialRecallElection.aspx",Santa Cruz,"September 17, 2021, 6:04 p.m.",2021-09-18T02:23:53+00:00
48,U,U,0,0,187,187,100.0,149581,262097,57.1,202109142025,202109171719,Sep 14<br />8:25 p.m.,Sep 17<br />5:19 p.m.,https://www.solanocounty.com/depts/rov/default.asp,Solano,"September 17, 2021, 5:19 p.m.",2021-09-18T02:23:53+00:00
49,U,U,0,0,324,324,100.0,168550,304891,55.3,202109142009,202109171733,Sep 14<br />8:09 p.m.,Sep 17<br />5:33 p.m.,https://sonomacounty.ca.gov/CRA/Registrar-of-Voters/Elections/September-14-2021-California-Gubernatorial-Recall-Election/,Sonoma,"September 17, 2021, 5:33 p.m.",2021-09-18T02:23:53+00:00
59,F,SF,0,0,18185,18185,100.0,10603480,22057610,48.1,202109142001,202109171804,Sep 14<br />8:01 p.m.,Sep 17<br />6:04 p.m.,,Statewide,"September 17, 2021, 6:04 p.m.",2021-09-18T02:23:53+00:00
