county,reporting,Larry A. Elder,Kevin Paffrath,Kevin L. Faulconer,Brandon M. Ross,John Cox,Kevin Kiley,Jacqueline McGowan,Joel Ventresca,Daniel Watts,Holly L. Baade,Patrick Kilpatrick,"Armando ""Mando"" Perez-Serrato",Caitlyn Jenner,John R. Drake,Dan Kapelovitz,Jeff Hewitt,Ted Gaines,Angelyne,David Moore,Doug Ose,Michael Loebs,Anthony Trimino,Heather Collins,Major Singh,Denver Stoner,David Lozano,Steve Chavez Lodge,Sam L. Gallucci,Jenny Rae Le Roux,David Alexander Bramante,Diego Martinez,Sarah Stephens,Robert C. Newman II,Dennis Richter,Denis Lucey,Daniel Mercuri,James G. Hanink,"Chauncey ""Slim"" Killens",Leo S. Zacky,Kevin K. Kaul,David Hillberg,Rhonda Furin,Adam Papagan,Nickolas Wildstar,"Jeremiah ""Jeremy"" Marciniak",Joe M. Symmon,reporting_time,download_timestamp
statewide,"96% (17,453 of 18,185) precincts reporting","2,367,243","497,222","435,885","284,484","222,914","159,721","146,104","134,732","117,442","66,088","64,605","57,899","55,758","46,600","44,971","34,823","33,265","26,432","20,808","18,556","17,713","17,595","16,714","14,710","14,367","14,158","12,596","12,212","10,745","7,972","7,737","7,697","7,278","7,229","5,791","5,203","5,050","4,922","4,527","3,879","3,410","2,994","2,749","2,635","2,080","1,729","September 15, 2021, 2:15 a.m.",2021-09-15T09:19:19+00:00
san-bernardino,"100% (1,749 of 1,749) precincts reporting","141,688","12,749","13,274","9,625","10,660","5,103","4,140","4,038","7,223","1,918","2,677","2,584","2,289","2,611","1,245","1,654",861,593,779,518,410,"1,388",532,431,963,575,748,509,426,268,375,627,555,220,165,166,176,306,177,209,85,144,82,223,58,86,"September 15, 2021, 2:55 a.m.",2021-09-15T10:00:22+00:00
statewide,"100% (18,185 of 18,185) precincts reporting","2,373,551","497,376","436,070","284,623","223,110","159,900","146,160","134,829","117,529","66,117","64,653","57,950","55,797","46,680","44,991","34,848","33,289","26,444","20,831","18,564","17,722","17,709","16,729","14,721","14,392","14,167","12,617","12,224","10,758","7,981","7,745","7,714","7,298","7,235","5,792","5,205","5,055","4,934","4,528","3,886","3,411","2,998","2,754","2,644","2,081","1,733","September 15, 2021, 2:55 a.m.",2021-09-15T10:00:22+00:00
amador,100% (30 of 30) precincts reporting,"8,437",449,"1,022",299,979,818,150,141,56,66,155,18,145,39,67,56,289,31,22,187,17,56,33,10,54,4,41,24,32,14,16,14,26,16,10,10,3,21,18,4,4,9,4,6,7,2,"September 15, 2021, 1:57 p.m.",2021-09-15T23:19:31+00:00
glenn,100% (34 of 34) precincts reporting,"3,032",164,129,134,549,500,60,75,53,25,60,39,89,9,8,22,100,10,9,123,12,9,13,10,22,14,23,8,35,4,7,4,16,7,2,6,1,43,17,2,2,2,3,4,1,2,"September 15, 2021, 3:25 p.m.",2021-09-15T23:19:31+00:00
san-francisco,100% (611 of 611) precincts reporting,"19,548","20,189","10,983","6,571","3,472","2,682","4,012","7,581","3,526","1,470","1,134",858,"1,330","1,559","2,308",588,263,"1,403",682,212,956,173,696,409,220,476,521,141,341,125,206,124,54,256,168,93,105,98,50,129,57,54,109,55,43,30,"September 15, 2021, 4:05 p.m.",2021-09-15T23:19:31+00:00
statewide,"100% (18,185 of 18,185) precincts reporting","2,374,863","497,535","436,203","284,673","223,237","160,040","146,186","134,897","117,551","66,127","64,666","57,955","55,814","46,703","45,008","34,860","33,315","26,453","20,837","18,591","17,730","17,723","16,734","14,724","14,404","14,167","12,621","12,231","10,764","7,986","7,750","7,716","7,303","7,238","5,792","5,205","5,055","4,941","4,532","3,887","3,413","2,998","2,757","2,645","2,082","1,734","September 15, 2021, 4:05 p.m.",2021-09-15T23:19:31+00:00
lassen,100% (57 of 57) precincts reporting,"5,223",112,208,100,206,458,78,82,36,21,40,16,140,10,31,28,325,14,4,107,7,24,12,5,34,6,24,19,54,11,5,8,36,5,2,7,3,46,28,3,1,3,0,5,1,1,"September 15, 2021, 5:25 p.m.",2021-09-16T02:19:34+00:00
orange,"100% (1,801 of 1,801) precincts reporting","332,224","46,584","46,401","21,320","24,136","16,050","13,624","6,809","8,532","10,966","3,275","4,451","4,465","4,054","2,736","3,298","1,456","1,748","2,836",703,"1,542","2,458",850,"1,427","1,417",834,"2,067","1,066",864,"2,097","1,113",753,549,464,630,980,723,257,233,314,841,352,213,241,368,183,"September 15, 2021, 5:01 p.m.",2021-09-16T02:19:34+00:00
riverside,100% (763 of 763) precincts reporting,"191,281","20,605","20,915","14,197","13,583","7,595","7,873","4,578","5,279","3,183","3,257","4,622","4,268","2,251","1,409","3,634","1,907",888,874,559,706,"1,992",847,616,"1,096",990,"1,036",655,613,428,811,770,744,289,412,355,235,308,362,187,172,131,108,147,133,105,"September 15, 2021, 5:29 p.m.",2021-09-16T02:19:34+00:00
san-luis-obispo,100% (93 of 93) precincts reporting,"18,857","4,754","2,967","1,299","2,477","1,516",583,"1,252",470,248,416,258,459,343,254,235,223,158,95,155,113,101,123,71,129,235,57,53,128,38,25,49,49,44,45,15,22,30,32,12,9,21,27,23,14,6,"September 15, 2021, 5:05 p.m.",2021-09-16T02:19:34+00:00
santa-clara,100% (509 of 509) precincts reporting,"77,147","46,651","19,127","17,717","12,432","9,486","8,985","9,278","8,883","7,211","2,445","2,107","2,657","2,915","2,621","2,308","1,110",933,"1,300",574,"1,260",529,"1,054","1,746","1,000",559,343,712,637,741,166,379,244,341,164,339,404,179,132,222,252,142,157,112,84,187,"September 15, 2021, 4:45 p.m.",2021-09-16T02:19:34+00:00
sierra,100% (23 of 23) precincts reporting,671,33,91,15,69,103,16,20,5,15,5,2,23,7,9,4,35,1,0,25,3,0,3,2,5,0,2,2,3,2,0,0,1,2,0,0,1,5,1,2,0,1,0,0,0,0,"September 15, 2021, 4:34 p.m.",2021-09-16T02:19:34+00:00
siskiyou,100% (54 of 54) precincts reporting,"6,744",364,330,365,292,667,186,267,97,72,85,29,187,62,128,71,428,44,22,175,16,20,32,16,67,17,36,20,84,8,1,10,43,20,8,22,10,42,28,11,8,9,4,10,3,3,"September 15, 2021, 4:26 p.m.",2021-09-16T02:19:34+00:00
solano,100% (187 of 187) precincts reporting,"31,352","4,593","4,430","5,837","3,366","2,622","2,232","1,970","1,207",807,784,517,"1,077",546,396,472,"1,071",241,233,634,272,302,212,172,190,270,246,271,216,79,70,123,72,202,99,63,50,59,138,37,33,20,36,28,51,10,"September 15, 2021, 5:15 p.m.",2021-09-16T02:19:34+00:00
statewide,"100% (18,185 of 18,185) precincts reporting","2,402,420","502,431","440,042","286,901","225,404","162,113","147,446","135,932","118,491","66,860","65,059","58,417","56,227","47,181","45,346","35,266","33,639","26,619","21,073","18,726","17,880","18,016","16,861","14,907","14,575","14,299","12,747","12,350","10,896","8,109","7,827","7,779","7,370","7,289","5,839","5,260","5,130","4,968","4,561","3,920","3,453","3,025","2,789","2,666","2,100","1,756","September 15, 2021, 5:29 p.m.",2021-09-16T02:19:34+00:00
tuolumne,100% (41 of 41) precincts reporting,"10,647",568,969,425,"1,236",734,232,240,116,81,209,54,249,51,102,98,127,31,20,182,23,63,36,14,73,17,47,28,41,12,138,12,44,12,19,17,9,21,21,6,9,13,3,6,0,2,"September 15, 2021, 4:39 p.m.",2021-09-16T02:19:34+00:00
imperial,100% (219 of 219) precincts reporting,"3,979",526,447,705,257,165,297,148,247,89,92,416,215,72,21,64,43,14,53,19,22,44,15,23,37,83,40,42,32,25,58,37,141,10,8,8,15,26,23,7,6,7,5,4,2,2,"September 16, 2021, 12:38 p.m.",2021-09-16T21:28:18+00:00
statewide,"100% (18,185 of 18,185) precincts reporting","2,402,645","502,477","440,064","286,939","225,411","162,126","147,463","135,956","118,515","66,870","65,065","58,453","56,237","47,186","45,347","35,267","33,640","26,619","21,077","18,726","17,881","18,018","16,861","14,907","14,576","14,302","12,748","12,351","10,896","8,109","7,832","7,781","7,379","7,291","5,839","5,261","5,130","4,968","4,562","3,920","3,453","3,025","2,789","2,666","2,101","1,756","September 16, 2021, 12:38 p.m.",2021-09-16T21:28:18+00:00
trinity,100% (25 of 25) precincts reporting,"1,366",87,59,63,233,174,66,71,26,16,51,8,40,14,22,13,54,15,9,22,8,14,14,2,10,4,6,3,46,1,1,0,2,4,0,1,2,24,7,6,0,2,0,4,0,1,"September 16, 2021, 11:46 a.m.",2021-09-16T21:28:18+00:00
amador,100% (30 of 30) precincts reporting,"8,779",456,"1,058",304,"1,014",866,155,143,59,68,160,20,156,41,70,61,297,33,22,196,17,58,36,10,55,5,44,24,32,16,16,16,27,16,10,11,3,21,18,6,5,9,4,9,7,2,"September 16, 2021, 1:19 p.m.",2021-09-16T23:26:12+00:00
glenn,100% (34 of 34) precincts reporting,"4,090",198,152,150,639,632,83,86,61,33,73,46,99,12,9,32,111,11,12,140,13,15,14,12,25,19,26,8,42,5,7,4,16,8,2,7,3,47,21,3,2,2,4,4,2,2,"September 16, 2021, 3:35 p.m.",2021-09-16T23:26:12+00:00
san-bernardino,"100% (1,749 of 1,749) precincts reporting","159,135","14,332","14,667","10,647","11,458","5,693","4,621","4,523","8,059","2,136","2,928","2,825","2,445","2,884","1,394","1,820",942,649,864,557,466,"1,569",593,471,"1,025",628,801,576,459,292,409,669,612,232,182,182,193,331,193,219,86,157,93,238,61,93,"September 16, 2021, 4:09 p.m.",2021-09-16T23:26:12+00:00
san-luis-obispo,100% (93 of 93) precincts reporting,"20,589","5,188","3,225","1,458","2,836","1,589",644,"1,304",562,281,454,286,518,364,285,262,237,176,106,160,119,111,130,76,152,264,69,61,134,41,26,58,51,45,54,19,27,34,35,12,9,23,30,25,15,6,"September 16, 2021, 3:35 p.m.",2021-09-16T23:26:12+00:00
sierra,100% (23 of 23) precincts reporting,692,34,92,15,71,105,17,21,5,15,5,3,24,7,9,5,37,1,0,25,3,0,3,2,5,0,2,2,3,2,0,0,2,2,0,0,2,5,1,2,1,1,0,0,0,0,"September 16, 2021, 3:18 p.m.",2021-09-16T23:26:12+00:00
siskiyou,100% (54 of 54) precincts reporting,"7,592",403,362,389,309,727,201,278,102,79,99,30,198,67,138,77,471,46,29,197,17,25,33,17,70,19,36,24,101,10,1,11,46,21,8,23,13,46,31,11,8,9,5,11,3,3,"September 16, 2021, 4:10 p.m.",2021-09-16T23:26:12+00:00
statewide,"100% (18,185 of 18,185) precincts reporting","2,437,673","506,344","443,464","288,993","227,391","163,569","148,481","136,848","119,901","67,275","65,578","59,097","56,663","47,671","45,694","35,567","33,882","26,812","21,270","18,854","18,007","18,293","17,008","15,026","14,712","14,707","12,894","12,518","10,999","8,164","7,895","7,862","7,460","7,329","5,886","5,303","5,184","5,014","4,592","3,949","3,461","3,060","2,819","2,701","2,109","1,780","September 16, 2021, 4:10 p.m.",2021-09-16T23:26:12+00:00
ventura,100% (697 of 697) precincts reporting,"88,234","12,592","12,620","6,283","5,786","3,351","2,948","3,365","3,610","1,112","1,967","2,558","1,481","1,210","1,095",747,593,"1,041",455,310,361,432,492,489,403,"2,184",547,573,218,151,251,215,152,132,179,100,137,90,78,102,25,112,77,66,40,175,"September 16, 2021, 2:41 p.m.",2021-09-16T23:26:12+00:00
alameda,100% (521 of 521) precincts reporting,"44,200","33,111","12,952","11,992","7,318","4,091","10,459","11,136","6,770","3,276","2,814","1,897","1,753","2,195","3,786","1,590",809,"1,266","1,106",464,"1,473",395,"1,466","1,079",324,"1,063",477,245,534,266,417,384,188,445,286,215,209,152,202,170,141,73,165,98,116,74,"September 16, 2021, 4:49 p.m.",2021-09-17T02:20:52+00:00
imperial,100% (219 of 219) precincts reporting,"4,279",566,477,777,269,185,314,171,264,98,100,446,230,81,21,66,44,15,62,24,23,46,21,23,38,86,44,47,35,25,64,38,148,11,9,9,16,26,24,9,7,7,7,5,2,2,"September 16, 2021, 5:04 p.m.",2021-09-17T02:20:52+00:00
lassen,100% (57 of 57) precincts reporting,"5,846",120,220,104,221,494,86,84,39,21,45,17,161,11,31,33,344,15,5,114,7,25,13,6,41,7,27,19,61,13,7,11,39,5,3,9,3,58,29,3,2,3,1,7,1,2,"September 16, 2021, 5:21 p.m.",2021-09-17T02:20:52+00:00
orange,"100% (1,801 of 1,801) precincts reporting","346,554","48,386","48,023","22,086","24,804","17,026","14,110","7,053","8,820","11,316","3,376","4,619","4,566","4,202","2,826","3,414","1,507","1,796","2,933",725,"1,594","2,552",877,"1,474","1,459",855,"2,125","1,109",899,"2,127","1,126",773,560,482,648,999,739,263,234,322,849,360,222,245,379,189,"September 16, 2021, 5:07 p.m.",2021-09-17T02:20:52+00:00
riverside,100% (763 of 763) precincts reporting,"209,427","22,257","22,378","15,186","14,440","8,291","8,462","5,031","5,667","3,409","3,467","5,013","4,490","2,454","1,518","3,894","2,024",951,946,600,751,"2,236",888,654,"1,150","1,038","1,115",709,658,461,850,821,793,302,435,378,258,334,384,205,178,138,117,157,136,109,"September 16, 2021, 5:51 p.m.",2021-09-17T02:20:52+00:00
san-francisco,100% (611 of 611) precincts reporting,"22,111","22,526","12,337","7,252","3,797","3,049","4,440","8,398","3,865","1,607","1,246",966,"1,430","1,710","2,563",642,281,"1,568",756,231,"1,068",189,770,454,238,517,565,152,372,135,223,135,62,289,183,102,116,105,52,140,64,57,116,60,45,32,"September 16, 2021, 6:19 p.m.",2021-09-17T02:20:52+00:00
san-mateo,100% (338 of 338) precincts reporting,"33,206","19,344","9,859","8,657","6,338","2,745","5,675","4,310","3,855","2,296","1,094","1,231","1,237","1,148","1,287","1,162",433,482,731,245,661,156,440,406,233,198,317,171,236,144,381,117,88,197,223,221,102,71,32,66,52,44,71,39,74,33,"September 16, 2021, 4:45 p.m.",2021-09-17T02:20:52+00:00
santa-cruz,100% (85 of 85) precincts reporting,"11,568","6,800","2,037","2,993","1,046","1,222","1,655","2,019","1,714",875,505,739,551,684,854,317,163,313,252,135,222,71,301,95,138,57,61,61,89,45,21,34,45,84,49,20,70,29,30,20,42,15,31,29,15,10,"September 16, 2021, 6:49 p.m.",2021-09-17T02:20:52+00:00
solano,100% (187 of 187) precincts reporting,"34,625","5,070","4,735","6,312","3,618","2,878","2,441","2,120","1,288",868,811,554,"1,156",605,445,516,"1,142",260,257,680,297,347,233,183,210,287,266,295,237,89,78,126,81,224,110,65,54,61,146,39,36,21,39,33,53,12,"September 16, 2021, 5:43 p.m.",2021-09-17T02:20:52+00:00
statewide,"100% (18,185 of 18,185) precincts reporting","2,495,400","521,347","452,332","295,082","231,722","167,351","152,446","140,870","122,567","68,836","66,594","60,344","57,653","48,787","47,026","36,471","34,440","27,380","21,867","19,134","18,579","18,843","17,468","15,418","14,936","15,016","13,237","12,715","11,279","8,309","8,073","8,011","7,608","7,517","6,017","5,426","5,282","5,112","4,655","4,018","3,517","3,093","2,888","2,752","2,150","1,809","September 16, 2021, 6:49 p.m.",2021-09-17T02:20:52+00:00
tehama,100% (33 of 33) precincts reporting,"5,034",249,200,149,684,644,112,107,50,35,60,19,110,28,19,27,198,11,5,144,15,12,10,10,36,7,34,18,32,6,3,9,23,10,9,19,3,48,12,2,2,6,0,5,3,0,"September 16, 2021, 6:39 p.m.",2021-09-17T02:20:52+00:00
tulare,100% (83 of 83) precincts reporting,"39,079","2,236","3,631","1,432","2,867","1,190",699,736,658,708,276,689,580,346,153,243,414,83,285,205,54,262,97,73,199,73,102,75,103,160,88,119,88,39,21,55,49,38,43,27,38,7,23,25,12,11,"September 16, 2021, 5:45 p.m.",2021-09-17T02:20:52+00:00
el-dorado,100% (103 of 103) precincts reporting,"29,901","2,824","4,531","1,711","2,548","7,603",794,"1,186",410,277,549,74,566,332,182,308,"1,979",175,123,442,81,155,84,54,104,33,83,81,101,43,20,41,48,46,41,37,47,39,24,24,23,25,25,19,13,2,"September 17, 2021, 11:13 a.m.",2021-09-17T20:23:39+00:00
inyo,100% (20 of 20) precincts reporting,"2,418",205,293,158,150,69,59,117,50,45,34,20,44,21,18,28,45,18,20,27,15,5,9,6,23,5,15,7,15,12,0,13,10,3,6,2,2,4,3,1,2,3,3,3,0,1,"September 17, 2021, 10:57 a.m.",2021-09-17T20:23:39+00:00
kern,100% (727 of 727) precincts reporting,"49,038","4,001","4,292","1,239","6,089","2,915",679,778,688,264,394,743,"1,089",425,163,381,645,126,134,344,83,173,115,215,368,172,203,133,183,97,94,202,173,43,43,83,34,100,59,33,35,27,28,52,16,18,"September 17, 2021, 1:08 p.m.",2021-09-17T20:23:39+00:00
modoc,100% (21 of 21) precincts reporting,"1,700",52,58,34,215,218,27,26,15,17,16,5,43,3,17,4,129,6,7,37,3,2,9,1,4,2,10,11,11,0,0,1,14,3,0,3,0,13,8,1,1,1,0,1,1,1,"September 17, 2021, 10:47 a.m.",2021-09-17T20:23:39+00:00
statewide,"100% (18,185 of 18,185) precincts reporting","2,514,080","522,940","454,088","295,659","233,579","169,656","152,733","141,211","122,803","68,924","66,768","60,530","57,935","48,961","47,087","36,594","34,852","27,427","21,923","19,274","18,629","18,910","17,512","15,509","15,034","15,061","13,295","12,761","11,348","8,336","8,104","8,058","7,645","7,533","6,043","5,446","5,299","5,133","4,673","4,036","3,521","3,104","2,899","2,774","2,154","1,813","September 17, 2021, 1:08 p.m.",2021-09-17T20:23:39+00:00
contra-costa,100% (958 of 958) precincts reporting,"87,407","29,480","16,558","18,706","12,068","6,871","9,206","6,616","7,451","4,199","2,817","2,315","3,185","2,920","3,433","1,849","2,042",981,964,688,"1,113",551,"1,272","1,285",571,783,561,404,556,274,279,253,188,440,201,151,284,180,407,188,109,87,120,82,77,70,"September 17, 2021, 4:15 p.m.",2021-09-17T23:23:34+00:00
kings,100% (30 of 30) precincts reporting,"14,239",898,"1,129",434,"1,134",525,259,211,249,108,140,285,234,252,50,148,166,27,40,80,12,92,43,42,64,49,39,28,44,21,21,33,34,7,5,18,10,20,13,12,6,5,11,5,4,1,"September 17, 2021, 2:55 p.m.",2021-09-17T23:23:34+00:00
los-angeles,"100% (2,799 of 2,799) precincts reporting","555,058","125,975","106,542","98,207","36,930","26,087","47,588","35,579","35,449","17,413","27,732","19,023","10,914","11,052","14,929","6,544","3,765","12,061","6,621","2,450","5,659","4,758","4,024","3,438","3,053","3,887","2,522","4,426","2,447","1,584","1,812","1,749","1,567","2,466","1,965","1,221","1,053","1,087","1,094","1,371",403,943,830,757,497,516,"September 17, 2021, 4:03 p.m.",2021-09-17T23:23:34+00:00
nevada,100% (112 of 112) precincts reporting,"14,058","2,092","2,581","1,045","1,093","2,902",561,950,231,233,482,38,293,171,590,169,740,167,48,324,75,85,101,46,56,16,43,27,81,30,6,10,17,41,23,18,21,61,14,57,9,10,9,18,8,1,"September 17, 2021, 4:05 p.m.",2021-09-17T23:23:34+00:00
sacramento,100% (602 of 602) precincts reporting,"87,960","19,252","20,746","11,906","8,945","13,446","5,814","6,622","4,340","1,897","1,781","1,204","2,477","1,450","1,472","1,393","3,683",714,636,"2,412",668,462,"1,278",740,401,268,362,327,334,140,200,197,439,280,90,145,139,161,141,134,66,251,90,89,86,33,"September 17, 2021, 2:21 p.m.",2021-09-17T23:23:34+00:00
san-benito,100% (18 of 18) precincts reporting,"5,612","1,078",374,519,551,452,329,263,346,108,122,291,204,172,64,108,69,63,45,77,31,42,20,33,80,27,43,25,26,16,32,27,26,11,10,16,69,18,29,2,12,10,8,6,7,4,"September 17, 2021, 3:55 p.m.",2021-09-17T23:23:34+00:00
san-bernardino,"100% (1,749 of 1,749) precincts reporting","171,842","15,474","15,441","11,306","11,981","6,098","4,978","4,839","8,534","2,271","3,092","3,031","2,579","3,112","1,482","1,926","1,011",681,922,592,494,"1,706",638,491,"1,073",664,856,628,486,312,454,697,648,254,192,197,203,347,209,234,87,161,101,249,68,94,"September 17, 2021, 4:03 p.m.",2021-09-17T23:23:34+00:00
san-francisco,100% (611 of 611) precincts reporting,"24,256","24,677","13,557","7,869","4,072","3,329","4,820","9,196","4,184","1,726","1,324","1,047","1,533","1,873","2,766",703,299,"1,715",833,250,"1,154",204,845,489,253,544,597,162,407,151,238,144,70,315,194,103,119,112,56,155,65,65,130,64,50,33,"September 17, 2021, 4:03 p.m.",2021-09-17T23:23:34+00:00
shasta,100% (98 of 98) precincts reporting,"24,389","1,449","1,182","1,228","3,409","2,813",589,737,366,243,379,127,491,190,282,203,"1,475",114,85,387,54,132,77,46,146,48,90,77,620,41,25,49,70,42,9,40,20,80,67,44,18,28,17,20,11,8,"September 17, 2021, 2:22 p.m.",2021-09-17T23:23:34+00:00
siskiyou,100% (54 of 54) precincts reporting,"8,016",426,390,403,318,757,224,289,114,83,102,32,211,71,150,82,493,47,33,209,18,27,35,17,77,21,38,25,110,12,1,13,49,21,11,23,15,49,32,13,9,9,5,11,3,3,"September 17, 2021, 2:08 p.m.",2021-09-17T23:23:34+00:00
statewide,"100% (18,185 of 18,185) precincts reporting","2,637,298","550,700","473,704","313,245","242,123","179,133","162,653","149,103","129,791","72,301","70,227","63,945","60,176","51,710","49,950","38,215","36,748","29,082","23,275","20,205","19,717","19,875","18,571","16,357","15,524","15,669","13,812","13,430","11,987","8,633","8,424","8,328","7,945","7,995","6,370","5,629","5,521","5,310","4,887","4,282","3,587","3,237","3,063","2,894","2,264","1,881","September 17, 2021, 4:15 p.m.",2021-09-17T23:23:34+00:00
