county,yes_total,yes_percent,no_total,no_percent,updated,download_timestamp
Mendocino,5617,30.2,12955,69.8,"September 14, 2021, 11:15 p.m.",2021-09-15T06:24:17+00:00
Merced,16088,48.4,17171,51.6,"September 14, 2021, 11:15 p.m.",2021-09-15T06:24:17+00:00
Modoc,2505,78.0,706,22.0,"September 14, 2021, 11:15 p.m.",2021-09-15T06:24:17+00:00
Mono,1540,42.6,2074,57.4,"September 14, 2021, 11:15 p.m.",2021-09-15T06:24:17+00:00
Monterey,24043,28.8,59335,71.2,"September 14, 2021, 11:15 p.m.",2021-09-15T06:24:17+00:00
Napa,11098,29.5,26526,70.5,"September 14, 2021, 11:15 p.m.",2021-09-15T06:24:17+00:00
Nevada,17277,42.3,23519,57.7,"September 14, 2021, 11:15 p.m.",2021-09-15T06:24:17+00:00
Orange,409424,46.9,462696,53.1,"September 14, 2021, 11:15 p.m.",2021-09-15T06:24:17+00:00
Placer,52393,48.7,55177,51.3,"September 14, 2021, 11:15 p.m.",2021-09-15T06:24:17+00:00
Plumas,5106,62.9,3008,37.1,"September 14, 2021, 11:15 p.m.",2021-09-15T06:24:17+00:00
Riverside,216177,45.8,255874,54.2,"September 14, 2021, 11:15 p.m.",2021-09-15T06:24:17+00:00
Sacramento,104631,35.1,193751,64.9,"September 14, 2021, 11:15 p.m.",2021-09-15T06:24:17+00:00
San Benito,6407,40.8,9295,59.2,"September 14, 2021, 11:15 p.m.",2021-09-15T06:24:17+00:00
San Bernardino,137400,42.9,183193,57.1,"September 14, 2021, 11:15 p.m.",2021-09-15T06:24:17+00:00
San Diego,337601,40.2,501361,59.8,"September 14, 2021, 11:15 p.m.",2021-09-15T06:24:17+00:00
San Francisco,35571,13.3,231861,86.7,"September 14, 2021, 11:15 p.m.",2021-09-15T06:24:17+00:00
San Joaquin,52479,44.0,66752,56.0,"September 14, 2021, 11:15 p.m.",2021-09-15T06:24:17+00:00
San Luis Obispo,21142,39.6,32235,60.4,"September 14, 2021, 11:15 p.m.",2021-09-15T06:24:17+00:00
San Mateo,43580,20.2,172150,79.8,"September 14, 2021, 11:15 p.m.",2021-09-15T06:24:17+00:00
Santa Barbara,35298,34.3,67735,65.7,"September 14, 2021, 11:15 p.m.",2021-09-15T06:24:17+00:00
Santa Clara,116687,24.1,367471,75.9,"September 14, 2021, 11:15 p.m.",2021-09-15T06:24:17+00:00
Santa Cruz,14022,19.1,59462,80.9,"September 14, 2021, 11:15 p.m.",2021-09-15T06:24:17+00:00
Shasta,28084,64.5,15469,35.5,"September 14, 2021, 11:15 p.m.",2021-09-15T06:24:17+00:00
Sierra,903,61.9,555,38.1,"September 14, 2021, 11:15 p.m.",2021-09-15T06:24:17+00:00
Siskiyou,8257,58.7,5811,41.3,"September 14, 2021, 11:15 p.m.",2021-09-15T06:24:17+00:00
Solano,34658,32.4,72322,67.6,"September 14, 2021, 11:15 p.m.",2021-09-15T06:24:17+00:00
Sonoma,31285,21.8,112069,78.2,"September 14, 2021, 11:15 p.m.",2021-09-15T06:24:17+00:00
Stanislaus,50524,50.3,49903,49.7,"September 14, 2021, 11:15 p.m.",2021-09-15T06:24:17+00:00
Statewide,3010386,34.6,5679741,65.4,"September 14, 2021, 11:15 p.m.",2021-09-15T06:24:17+00:00
Sutter,11114,59.2,7664,40.8,"September 14, 2021, 11:15 p.m.",2021-09-15T06:24:17+00:00
Tehama,5721,73.8,2035,26.2,"September 14, 2021, 11:15 p.m.",2021-09-15T06:24:17+00:00
Trinity,2079,54.3,1747,45.7,"September 14, 2021, 11:15 p.m.",2021-09-15T06:24:17+00:00
Tulare,35307,55.3,28588,44.7,"September 14, 2021, 11:15 p.m.",2021-09-15T06:24:17+00:00
Tuolumne,14148,60.4,9267,39.6,"September 14, 2021, 11:15 p.m.",2021-09-15T06:24:17+00:00
Ventura,86592,38.6,137559,61.4,"September 14, 2021, 11:15 p.m.",2021-09-15T06:24:17+00:00
Yolo,13638,27.2,36498,72.8,"September 14, 2021, 11:15 p.m.",2021-09-15T06:24:17+00:00
Yuba,8084,60.8,5208,39.2,"September 14, 2021, 11:15 p.m.",2021-09-15T06:24:17+00:00
Alameda,54648,16.5,277536,83.5,"September 14, 2021, 11:18 p.m.",2021-09-15T06:29:26+00:00
Alpine,218,39.1,340,60.9,"September 14, 2021, 11:18 p.m.",2021-09-15T06:29:26+00:00
Amador,10971,63.1,6411,36.9,"September 14, 2021, 11:18 p.m.",2021-09-15T06:29:26+00:00
Butte,35182,52.5,31774,47.5,"September 14, 2021, 11:18 p.m.",2021-09-15T06:29:26+00:00
Calaveras,11450,61.7,7106,38.3,"September 14, 2021, 11:18 p.m.",2021-09-15T06:29:26+00:00
Colusa,2434,62.9,1436,37.1,"September 14, 2021, 11:18 p.m.",2021-09-15T06:29:26+00:00
Contra Costa,92905,26.9,252879,73.1,"September 14, 2021, 11:18 p.m.",2021-09-15T06:29:26+00:00
Del Norte,4198,58.0,3038,42.0,"September 14, 2021, 11:18 p.m.",2021-09-15T06:29:26+00:00
El Dorado,36614,54.6,30445,45.4,"September 14, 2021, 11:18 p.m.",2021-09-15T06:29:26+00:00
Fresno,90181,50.2,89502,49.8,"September 14, 2021, 11:18 p.m.",2021-09-15T06:29:26+00:00
Glenn,4393,69.4,1941,30.6,"September 14, 2021, 11:18 p.m.",2021-09-15T06:29:26+00:00
Humboldt,10942,31.7,23615,68.3,"September 14, 2021, 11:18 p.m.",2021-09-15T06:29:26+00:00
Imperial,5206,37.3,8744,62.7,"September 14, 2021, 11:18 p.m.",2021-09-15T06:29:26+00:00
Inyo,2514,50.8,2431,49.2,"September 14, 2021, 11:18 p.m.",2021-09-15T06:29:26+00:00
Kern,45795,55.6,36604,44.4,"September 14, 2021, 11:18 p.m.",2021-09-15T06:29:26+00:00
Kings,14828,62.8,8799,37.2,"September 14, 2021, 11:18 p.m.",2021-09-15T06:29:26+00:00
Lake,3308,37.5,5508,62.5,"September 14, 2021, 11:18 p.m.",2021-09-15T06:29:26+00:00
Lassen,6590,82.9,1357,17.1,"September 14, 2021, 11:18 p.m.",2021-09-15T06:29:26+00:00
Los Angeles,545134,26.6,1506570,73.4,"September 14, 2021, 11:18 p.m.",2021-09-15T06:29:26+00:00
Madera,18271,58.9,12757,41.1,"September 14, 2021, 11:18 p.m.",2021-09-15T06:29:26+00:00
Marin,14860,15.7,79594,84.3,"September 14, 2021, 11:18 p.m.",2021-09-15T06:29:26+00:00
Mariposa,4572,59.7,3086,40.3,"September 14, 2021, 11:18 p.m.",2021-09-15T06:29:26+00:00
Mendocino,5617,30.2,12955,69.8,"September 14, 2021, 11:18 p.m.",2021-09-15T06:29:26+00:00
Merced,16088,48.4,17171,51.6,"September 14, 2021, 11:18 p.m.",2021-09-15T06:29:26+00:00
Modoc,2505,78.0,706,22.0,"September 14, 2021, 11:18 p.m.",2021-09-15T06:29:26+00:00
Mono,1540,42.6,2074,57.4,"September 14, 2021, 11:18 p.m.",2021-09-15T06:29:26+00:00
Monterey,24043,28.8,59335,71.2,"September 14, 2021, 11:18 p.m.",2021-09-15T06:29:26+00:00
Napa,11098,29.5,26526,70.5,"September 14, 2021, 11:18 p.m.",2021-09-15T06:29:26+00:00
Nevada,17277,42.3,23519,57.7,"September 14, 2021, 11:18 p.m.",2021-09-15T06:29:26+00:00
Orange,409424,46.9,462696,53.1,"September 14, 2021, 11:18 p.m.",2021-09-15T06:29:26+00:00
Placer,52393,48.7,55177,51.3,"September 14, 2021, 11:18 p.m.",2021-09-15T06:29:26+00:00
Plumas,5106,62.9,3008,37.1,"September 14, 2021, 11:18 p.m.",2021-09-15T06:29:26+00:00
Riverside,216177,45.8,255874,54.2,"September 14, 2021, 11:18 p.m.",2021-09-15T06:29:26+00:00
Sacramento,104631,35.1,193751,64.9,"September 14, 2021, 11:18 p.m.",2021-09-15T06:29:26+00:00
San Benito,6407,40.8,9295,59.2,"September 14, 2021, 11:18 p.m.",2021-09-15T06:29:26+00:00
San Bernardino,137400,42.9,183193,57.1,"September 14, 2021, 11:18 p.m.",2021-09-15T06:29:26+00:00
San Diego,337601,40.2,501361,59.8,"September 14, 2021, 11:18 p.m.",2021-09-15T06:29:26+00:00
San Francisco,35571,13.3,231861,86.7,"September 14, 2021, 11:18 p.m.",2021-09-15T06:29:26+00:00
San Joaquin,52479,44.0,66752,56.0,"September 14, 2021, 11:18 p.m.",2021-09-15T06:29:26+00:00
San Luis Obispo,21142,39.6,32235,60.4,"September 14, 2021, 11:18 p.m.",2021-09-15T06:29:26+00:00
San Mateo,43580,20.2,172150,79.8,"September 14, 2021, 11:18 p.m.",2021-09-15T06:29:26+00:00
Santa Barbara,35298,34.3,67735,65.7,"September 14, 2021, 11:18 p.m.",2021-09-15T06:29:26+00:00
Santa Clara,116687,24.1,367471,75.9,"September 14, 2021, 11:18 p.m.",2021-09-15T06:29:26+00:00
Santa Cruz,14022,19.1,59462,80.9,"September 14, 2021, 11:18 p.m.",2021-09-15T06:29:26+00:00
Shasta,28084,64.5,15469,35.5,"September 14, 2021, 11:18 p.m.",2021-09-15T06:29:26+00:00
Sierra,903,61.9,555,38.1,"September 14, 2021, 11:18 p.m.",2021-09-15T06:29:26+00:00
Siskiyou,8257,58.7,5811,41.3,"September 14, 2021, 11:18 p.m.",2021-09-15T06:29:26+00:00
Solano,34658,32.4,72322,67.6,"September 14, 2021, 11:18 p.m.",2021-09-15T06:29:26+00:00
Sonoma,31285,21.8,112069,78.2,"September 14, 2021, 11:18 p.m.",2021-09-15T06:29:26+00:00
Stanislaus,50524,50.3,49903,49.7,"September 14, 2021, 11:18 p.m.",2021-09-15T06:29:26+00:00
Statewide,3011694,34.6,5680475,65.4,"September 14, 2021, 11:18 p.m.",2021-09-15T06:29:26+00:00
Sutter,11114,59.2,7664,40.8,"September 14, 2021, 11:18 p.m.",2021-09-15T06:29:26+00:00
Tehama,5721,73.8,2035,26.2,"September 14, 2021, 11:18 p.m.",2021-09-15T06:29:26+00:00
Trinity,2079,54.3,1747,45.7,"September 14, 2021, 11:18 p.m.",2021-09-15T06:29:26+00:00
Tulare,35307,55.3,28588,44.7,"September 14, 2021, 11:18 p.m.",2021-09-15T06:29:26+00:00
Tuolumne,14148,60.4,9267,39.6,"September 14, 2021, 11:18 p.m.",2021-09-15T06:29:26+00:00
Ventura,86592,38.6,137559,61.4,"September 14, 2021, 11:18 p.m.",2021-09-15T06:29:26+00:00
Yolo,13638,27.2,36498,72.8,"September 14, 2021, 11:18 p.m.",2021-09-15T06:29:26+00:00
Yuba,8084,60.8,5208,39.2,"September 14, 2021, 11:18 p.m.",2021-09-15T06:29:26+00:00
Alameda,54648,16.5,277536,83.5,"September 14, 2021, 11:23 p.m.",2021-09-15T06:34:03+00:00
Alpine,218,39.1,340,60.9,"September 14, 2021, 11:23 p.m.",2021-09-15T06:34:03+00:00
Amador,10971,63.1,6411,36.9,"September 14, 2021, 11:23 p.m.",2021-09-15T06:34:03+00:00
Butte,35182,52.5,31774,47.5,"September 14, 2021, 11:23 p.m.",2021-09-15T06:34:03+00:00
Calaveras,11450,61.7,7106,38.3,"September 14, 2021, 11:23 p.m.",2021-09-15T06:34:03+00:00
Colusa,2434,62.9,1436,37.1,"September 14, 2021, 11:23 p.m.",2021-09-15T06:34:03+00:00
Contra Costa,92905,26.9,252879,73.1,"September 14, 2021, 11:23 p.m.",2021-09-15T06:34:03+00:00
Del Norte,4198,58.0,3038,42.0,"September 14, 2021, 11:23 p.m.",2021-09-15T06:34:03+00:00
El Dorado,37723,55.1,30715,44.9,"September 14, 2021, 11:23 p.m.",2021-09-15T06:34:03+00:00
Fresno,90181,50.2,89502,49.8,"September 14, 2021, 11:23 p.m.",2021-09-15T06:34:03+00:00
Glenn,4393,69.4,1941,30.6,"September 14, 2021, 11:23 p.m.",2021-09-15T06:34:03+00:00
Humboldt,10942,31.7,23615,68.3,"September 14, 2021, 11:23 p.m.",2021-09-15T06:34:03+00:00
Imperial,5206,37.3,8744,62.7,"September 14, 2021, 11:23 p.m.",2021-09-15T06:34:03+00:00
Inyo,2514,50.8,2431,49.2,"September 14, 2021, 11:23 p.m.",2021-09-15T06:34:03+00:00
Kern,45795,55.6,36604,44.4,"September 14, 2021, 11:23 p.m.",2021-09-15T06:34:03+00:00
Kings,14828,62.8,8799,37.2,"September 14, 2021, 11:23 p.m.",2021-09-15T06:34:03+00:00
Lake,3308,37.5,5508,62.5,"September 14, 2021, 11:23 p.m.",2021-09-15T06:34:03+00:00
Lassen,6590,82.9,1357,17.1,"September 14, 2021, 11:23 p.m.",2021-09-15T06:34:03+00:00
Los Angeles,545134,26.6,1506570,73.4,"September 14, 2021, 11:23 p.m.",2021-09-15T06:34:03+00:00
Madera,18271,58.9,12757,41.1,"September 14, 2021, 11:23 p.m.",2021-09-15T06:34:03+00:00
Marin,14860,15.7,79594,84.3,"September 14, 2021, 11:23 p.m.",2021-09-15T06:34:03+00:00
Mariposa,4572,59.7,3086,40.3,"September 14, 2021, 11:23 p.m.",2021-09-15T06:34:03+00:00
Mendocino,5617,30.2,12955,69.8,"September 14, 2021, 11:23 p.m.",2021-09-15T06:34:03+00:00
Merced,16088,48.4,17171,51.6,"September 14, 2021, 11:23 p.m.",2021-09-15T06:34:03+00:00
Modoc,2505,78.0,706,22.0,"September 14, 2021, 11:23 p.m.",2021-09-15T06:34:03+00:00
Mono,1540,42.6,2074,57.4,"September 14, 2021, 11:23 p.m.",2021-09-15T06:34:03+00:00
Monterey,24043,28.8,59335,71.2,"September 14, 2021, 11:23 p.m.",2021-09-15T06:34:03+00:00
Napa,11098,29.5,26526,70.5,"September 14, 2021, 11:23 p.m.",2021-09-15T06:34:03+00:00
Nevada,17277,42.3,23519,57.7,"September 14, 2021, 11:23 p.m.",2021-09-15T06:34:03+00:00
Orange,409424,46.9,462696,53.1,"September 14, 2021, 11:23 p.m.",2021-09-15T06:34:03+00:00
Placer,52393,48.7,55177,51.3,"September 14, 2021, 11:23 p.m.",2021-09-15T06:34:03+00:00
Plumas,5106,62.9,3008,37.1,"September 14, 2021, 11:23 p.m.",2021-09-15T06:34:03+00:00
Riverside,216177,45.8,255874,54.2,"September 14, 2021, 11:23 p.m.",2021-09-15T06:34:03+00:00
Sacramento,104631,35.1,193751,64.9,"September 14, 2021, 11:23 p.m.",2021-09-15T06:34:03+00:00
San Benito,6407,40.8,9295,59.2,"September 14, 2021, 11:23 p.m.",2021-09-15T06:34:03+00:00
San Bernardino,137400,42.9,183193,57.1,"September 14, 2021, 11:23 p.m.",2021-09-15T06:34:03+00:00
San Diego,337601,40.2,501361,59.8,"September 14, 2021, 11:23 p.m.",2021-09-15T06:34:03+00:00
San Francisco,35571,13.3,231861,86.7,"September 14, 2021, 11:23 p.m.",2021-09-15T06:34:03+00:00
San Joaquin,52479,44.0,66752,56.0,"September 14, 2021, 11:23 p.m.",2021-09-15T06:34:03+00:00
San Luis Obispo,21142,39.6,32235,60.4,"September 14, 2021, 11:23 p.m.",2021-09-15T06:34:03+00:00
San Mateo,43580,20.2,172150,79.8,"September 14, 2021, 11:23 p.m.",2021-09-15T06:34:03+00:00
Santa Barbara,35298,34.3,67735,65.7,"September 14, 2021, 11:23 p.m.",2021-09-15T06:34:03+00:00
Santa Clara,116687,24.1,367471,75.9,"September 14, 2021, 11:23 p.m.",2021-09-15T06:34:03+00:00
Santa Cruz,14022,19.1,59462,80.9,"September 14, 2021, 11:23 p.m.",2021-09-15T06:34:03+00:00
Shasta,28084,64.5,15469,35.5,"September 14, 2021, 11:23 p.m.",2021-09-15T06:34:03+00:00
Sierra,903,61.9,555,38.1,"September 14, 2021, 11:23 p.m.",2021-09-15T06:34:03+00:00
Siskiyou,8257,58.7,5811,41.3,"September 14, 2021, 11:23 p.m.",2021-09-15T06:34:03+00:00
Solano,34658,32.4,72322,67.6,"September 14, 2021, 11:23 p.m.",2021-09-15T06:34:03+00:00
Sonoma,31285,21.8,112069,78.2,"September 14, 2021, 11:23 p.m.",2021-09-15T06:34:03+00:00
Stanislaus,50524,50.3,49903,49.7,"September 14, 2021, 11:23 p.m.",2021-09-15T06:34:03+00:00
Statewide,3012803,34.7,5680745,65.3,"September 14, 2021, 11:23 p.m.",2021-09-15T06:34:03+00:00
Sutter,11114,59.2,7664,40.8,"September 14, 2021, 11:23 p.m.",2021-09-15T06:34:03+00:00
Tehama,5721,73.8,2035,26.2,"September 14, 2021, 11:23 p.m.",2021-09-15T06:34:03+00:00
Trinity,2079,54.3,1747,45.7,"September 14, 2021, 11:23 p.m.",2021-09-15T06:34:03+00:00
Tulare,35307,55.3,28588,44.7,"September 14, 2021, 11:23 p.m.",2021-09-15T06:34:03+00:00
Tuolumne,14148,60.4,9267,39.6,"September 14, 2021, 11:23 p.m.",2021-09-15T06:34:03+00:00
Ventura,86592,38.6,137559,61.4,"September 14, 2021, 11:23 p.m.",2021-09-15T06:34:03+00:00
Yolo,13638,27.2,36498,72.8,"September 14, 2021, 11:23 p.m.",2021-09-15T06:34:03+00:00
Yuba,8084,60.8,5208,39.2,"September 14, 2021, 11:23 p.m.",2021-09-15T06:34:03+00:00
Alameda,57632,16.9,283971,83.1,"September 14, 2021, 11:31 p.m.",2021-09-15T06:39:33+00:00
Alpine,218,39.1,340,60.9,"September 14, 2021, 11:31 p.m.",2021-09-15T06:39:33+00:00
Amador,10971,63.1,6411,36.9,"September 14, 2021, 11:31 p.m.",2021-09-15T06:39:33+00:00
Butte,35182,52.5,31774,47.5,"September 14, 2021, 11:31 p.m.",2021-09-15T06:39:33+00:00
Calaveras,11450,61.7,7106,38.3,"September 14, 2021, 11:31 p.m.",2021-09-15T06:39:33+00:00
Colusa,2434,62.9,1436,37.1,"September 14, 2021, 11:31 p.m.",2021-09-15T06:39:33+00:00
Contra Costa,92905,26.9,252879,73.1,"September 14, 2021, 11:31 p.m.",2021-09-15T06:39:33+00:00
Del Norte,4198,58.0,3038,42.0,"September 14, 2021, 11:31 p.m.",2021-09-15T06:39:33+00:00
El Dorado,37723,55.1,30715,44.9,"September 14, 2021, 11:31 p.m.",2021-09-15T06:39:33+00:00
Fresno,90181,50.2,89502,49.8,"September 14, 2021, 11:31 p.m.",2021-09-15T06:39:33+00:00
Glenn,4393,69.4,1941,30.6,"September 14, 2021, 11:31 p.m.",2021-09-15T06:39:33+00:00
Humboldt,10942,31.7,23615,68.3,"September 14, 2021, 11:31 p.m.",2021-09-15T06:39:33+00:00
Imperial,5206,37.3,8744,62.7,"September 14, 2021, 11:31 p.m.",2021-09-15T06:39:33+00:00
Inyo,2514,50.8,2431,49.2,"September 14, 2021, 11:31 p.m.",2021-09-15T06:39:33+00:00
Kern,45795,55.6,36604,44.4,"September 14, 2021, 11:31 p.m.",2021-09-15T06:39:33+00:00
Kings,14828,62.8,8799,37.2,"September 14, 2021, 11:31 p.m.",2021-09-15T06:39:33+00:00
Lake,3308,37.5,5508,62.5,"September 14, 2021, 11:31 p.m.",2021-09-15T06:39:33+00:00
Lassen,6590,82.9,1357,17.1,"September 14, 2021, 11:31 p.m.",2021-09-15T06:39:33+00:00
Los Angeles,545134,26.6,1506570,73.4,"September 14, 2021, 11:31 p.m.",2021-09-15T06:39:33+00:00
Madera,18271,58.9,12757,41.1,"September 14, 2021, 11:31 p.m.",2021-09-15T06:39:33+00:00
Marin,14860,15.7,79594,84.3,"September 14, 2021, 11:31 p.m.",2021-09-15T06:39:33+00:00
Mariposa,4572,59.7,3086,40.3,"September 14, 2021, 11:31 p.m.",2021-09-15T06:39:33+00:00
Mendocino,5617,30.2,12955,69.8,"September 14, 2021, 11:31 p.m.",2021-09-15T06:39:33+00:00
Merced,17336,49.3,17824,50.7,"September 14, 2021, 11:31 p.m.",2021-09-15T06:39:33+00:00
Modoc,2505,78.0,706,22.0,"September 14, 2021, 11:31 p.m.",2021-09-15T06:39:33+00:00
Mono,1540,42.6,2074,57.4,"September 14, 2021, 11:31 p.m.",2021-09-15T06:39:33+00:00
Monterey,24043,28.8,59335,71.2,"September 14, 2021, 11:31 p.m.",2021-09-15T06:39:33+00:00
Napa,11098,29.5,26526,70.5,"September 14, 2021, 11:31 p.m.",2021-09-15T06:39:33+00:00
Nevada,17277,42.3,23519,57.7,"September 14, 2021, 11:31 p.m.",2021-09-15T06:39:33+00:00
Orange,409424,46.9,462696,53.1,"September 14, 2021, 11:31 p.m.",2021-09-15T06:39:33+00:00
Placer,52393,48.7,55177,51.3,"September 14, 2021, 11:31 p.m.",2021-09-15T06:39:33+00:00
Plumas,5106,62.9,3008,37.1,"September 14, 2021, 11:31 p.m.",2021-09-15T06:39:33+00:00
Riverside,228225,46.8,259623,53.2,"September 14, 2021, 11:31 p.m.",2021-09-15T06:39:33+00:00
Sacramento,104631,35.1,193751,64.9,"September 14, 2021, 11:31 p.m.",2021-09-15T06:39:33+00:00
San Benito,6407,40.8,9295,59.2,"September 14, 2021, 11:31 p.m.",2021-09-15T06:39:33+00:00
San Bernardino,137400,42.9,183193,57.1,"September 14, 2021, 11:31 p.m.",2021-09-15T06:39:33+00:00
San Diego,337601,40.2,501361,59.8,"September 14, 2021, 11:31 p.m.",2021-09-15T06:39:33+00:00
San Francisco,35571,13.3,231861,86.7,"September 14, 2021, 11:31 p.m.",2021-09-15T06:39:33+00:00
San Joaquin,52479,44.0,66752,56.0,"September 14, 2021, 11:31 p.m.",2021-09-15T06:39:33+00:00
San Luis Obispo,21142,39.6,32235,60.4,"September 14, 2021, 11:31 p.m.",2021-09-15T06:39:33+00:00
San Mateo,43915,20.3,172399,79.7,"September 14, 2021, 11:31 p.m.",2021-09-15T06:39:33+00:00
Santa Barbara,36713,35.0,68185,65.0,"September 14, 2021, 11:31 p.m.",2021-09-15T06:39:33+00:00
Santa Clara,116687,24.1,367471,75.9,"September 14, 2021, 11:31 p.m.",2021-09-15T06:39:33+00:00
Santa Cruz,14022,19.1,59462,80.9,"September 14, 2021, 11:31 p.m.",2021-09-15T06:39:33+00:00
Shasta,28084,64.5,15469,35.5,"September 14, 2021, 11:31 p.m.",2021-09-15T06:39:33+00:00
Sierra,903,61.9,555,38.1,"September 14, 2021, 11:31 p.m.",2021-09-15T06:39:33+00:00
Siskiyou,8257,58.7,5811,41.3,"September 14, 2021, 11:31 p.m.",2021-09-15T06:39:33+00:00
Solano,34658,32.4,72322,67.6,"September 14, 2021, 11:31 p.m.",2021-09-15T06:39:33+00:00
Sonoma,31285,21.8,112069,78.2,"September 14, 2021, 11:31 p.m.",2021-09-15T06:39:33+00:00
Stanislaus,50524,50.3,49903,49.7,"September 14, 2021, 11:31 p.m.",2021-09-15T06:39:33+00:00
Statewide,3030833,34.7,5692281,65.3,"September 14, 2021, 11:31 p.m.",2021-09-15T06:39:33+00:00
Sutter,11114,59.2,7664,40.8,"September 14, 2021, 11:31 p.m.",2021-09-15T06:39:33+00:00
Tehama,5721,73.8,2035,26.2,"September 14, 2021, 11:31 p.m.",2021-09-15T06:39:33+00:00
Trinity,2079,54.3,1747,45.7,"September 14, 2021, 11:31 p.m.",2021-09-15T06:39:33+00:00
Tulare,35307,55.3,28588,44.7,"September 14, 2021, 11:31 p.m.",2021-09-15T06:39:33+00:00
Tuolumne,14148,60.4,9267,39.6,"September 14, 2021, 11:31 p.m.",2021-09-15T06:39:33+00:00
Ventura,86592,38.6,137559,61.4,"September 14, 2021, 11:31 p.m.",2021-09-15T06:39:33+00:00
Yolo,13638,27.2,36498,72.8,"September 14, 2021, 11:31 p.m.",2021-09-15T06:39:33+00:00
Yuba,8084,60.8,5208,39.2,"September 14, 2021, 11:31 p.m.",2021-09-15T06:39:33+00:00
Alameda,57632,16.9,283971,83.1,"September 14, 2021, 11:39 p.m.",2021-09-15T06:49:18+00:00
Alpine,218,39.1,340,60.9,"September 14, 2021, 11:39 p.m.",2021-09-15T06:49:18+00:00
Amador,10971,63.1,6411,36.9,"September 14, 2021, 11:39 p.m.",2021-09-15T06:49:18+00:00
Butte,35182,52.5,31774,47.5,"September 14, 2021, 11:39 p.m.",2021-09-15T06:49:18+00:00
Calaveras,11450,61.7,7106,38.3,"September 14, 2021, 11:39 p.m.",2021-09-15T06:49:18+00:00
Colusa,2434,62.9,1436,37.1,"September 14, 2021, 11:39 p.m.",2021-09-15T06:49:18+00:00
Contra Costa,92905,26.9,252879,73.1,"September 14, 2021, 11:39 p.m.",2021-09-15T06:49:18+00:00
Del Norte,4198,58.0,3038,42.0,"September 14, 2021, 11:39 p.m.",2021-09-15T06:49:18+00:00
El Dorado,37723,55.1,30715,44.9,"September 14, 2021, 11:39 p.m.",2021-09-15T06:49:18+00:00
Fresno,90181,50.2,89502,49.8,"September 14, 2021, 11:39 p.m.",2021-09-15T06:49:18+00:00
Glenn,4393,69.4,1941,30.6,"September 14, 2021, 11:39 p.m.",2021-09-15T06:49:18+00:00
Humboldt,10942,31.7,23615,68.3,"September 14, 2021, 11:39 p.m.",2021-09-15T06:49:18+00:00
Imperial,5206,37.3,8744,62.7,"September 14, 2021, 11:39 p.m.",2021-09-15T06:49:18+00:00
Inyo,2514,50.8,2431,49.2,"September 14, 2021, 11:39 p.m.",2021-09-15T06:49:18+00:00
Kern,45795,55.6,36604,44.4,"September 14, 2021, 11:39 p.m.",2021-09-15T06:49:18+00:00
Kings,14828,62.8,8799,37.2,"September 14, 2021, 11:39 p.m.",2021-09-15T06:49:18+00:00
Lake,3308,37.5,5508,62.5,"September 14, 2021, 11:39 p.m.",2021-09-15T06:49:18+00:00
Lassen,6590,82.9,1357,17.1,"September 14, 2021, 11:39 p.m.",2021-09-15T06:49:18+00:00
Los Angeles,555368,26.8,1515551,73.2,"September 14, 2021, 11:39 p.m.",2021-09-15T06:49:18+00:00
Madera,18271,58.9,12757,41.1,"September 14, 2021, 11:39 p.m.",2021-09-15T06:49:18+00:00
Marin,14860,15.7,79594,84.3,"September 14, 2021, 11:39 p.m.",2021-09-15T06:49:18+00:00
Mariposa,4572,59.7,3086,40.3,"September 14, 2021, 11:39 p.m.",2021-09-15T06:49:18+00:00
Mendocino,5617,30.2,12955,69.8,"September 14, 2021, 11:39 p.m.",2021-09-15T06:49:18+00:00
Merced,17336,49.3,17824,50.7,"September 14, 2021, 11:39 p.m.",2021-09-15T06:49:18+00:00
Modoc,2505,78.0,706,22.0,"September 14, 2021, 11:39 p.m.",2021-09-15T06:49:18+00:00
Mono,1540,42.6,2074,57.4,"September 14, 2021, 11:39 p.m.",2021-09-15T06:49:18+00:00
Monterey,24456,29.1,59525,70.9,"September 14, 2021, 11:39 p.m.",2021-09-15T06:49:18+00:00
Napa,11098,29.5,26526,70.5,"September 14, 2021, 11:39 p.m.",2021-09-15T06:49:18+00:00
Nevada,17277,42.3,23519,57.7,"September 14, 2021, 11:39 p.m.",2021-09-15T06:49:18+00:00
Orange,409424,46.9,462696,53.1,"September 14, 2021, 11:39 p.m.",2021-09-15T06:49:18+00:00
Placer,52393,48.7,55177,51.3,"September 14, 2021, 11:39 p.m.",2021-09-15T06:49:18+00:00
Plumas,5106,62.9,3008,37.1,"September 14, 2021, 11:39 p.m.",2021-09-15T06:49:18+00:00
Riverside,228225,46.8,259623,53.2,"September 14, 2021, 11:39 p.m.",2021-09-15T06:49:18+00:00
Sacramento,104631,35.1,193751,64.9,"September 14, 2021, 11:39 p.m.",2021-09-15T06:49:18+00:00
San Benito,6407,40.8,9295,59.2,"September 14, 2021, 11:39 p.m.",2021-09-15T06:49:18+00:00
San Bernardino,137400,42.9,183193,57.1,"September 14, 2021, 11:39 p.m.",2021-09-15T06:49:18+00:00
San Diego,348917,40.7,507982,59.3,"September 14, 2021, 11:39 p.m.",2021-09-15T06:49:18+00:00
San Francisco,35571,13.3,231861,86.7,"September 14, 2021, 11:39 p.m.",2021-09-15T06:49:18+00:00
